Id;Logradouro;Numero;Complemento;Bairro;Referencia;CEP;Transacao;Preco;Data de Transacao;Tipo de Financiamento;Valor Financiado;Cartório de Registro;Matrícula do Imóvel;Situação do SQL;Área do Terreno (m2);Testada (m);Área Construída (m2);Uso (IPTU);Descrição do uso (IPTU);Padrão (IPTU);ACC (IPTU);ACC (IPTU)
7296;AV MARIA COELHO AGUIAR;215;VAGA 005 R 2;;BLOCO H;5804900;1.Compra e venda;30878,14;20/12/2019;;0;11  CARTORIO DE REGISTRO DE IMOVEL;230853;Ativo Predial;233924;320,11;28;23;GARAGEM (UNIDADE AUTÔNOMA) EM EDIFÍCIO EM CONDOMÍNIO DE ESCRITÓRIOS, CONSULTÓRIOS OU MISTO (EXIGE FRAÇÃO IDEAL);44;COMERCIAL VERTICAL;1979
7297;AV MARIA COELHO AGUIAR;215;VAGA 006 R 2;;BLOCO H;5804900;1.Compra e venda;30878,14;20/12/2019;;0;11  CARTORIO DE REGISTRO DE IMOVEL;230854;Ativo Predial;233924;320,41;28;23;GARAGEM (UNIDADE AUTÔNOMA) EM EDIFÍCIO EM CONDOMÍNIO DE ESCRITÓRIOS, CONSULTÓRIOS OU MISTO (EXIGE FRAÇÃO IDEAL);44;COMERCIAL VERTICAL;1979
7298;AV MARIA COELHO AGUIAR;215;VAGA 007 R 2;;BLOCO H;5804900;1.Compra e venda;30878,14;20/12/2019;;0;11  CARTORIO DE REGISTRO DE IMOVEL;230855;Ativo Predial;233924;320,41;28;23;GARAGEM (UNIDADE AUTÔNOMA) EM EDIFÍCIO EM CONDOMÍNIO DE ESCRITÓRIOS, CONSULTÓRIOS OU MISTO (EXIGE FRAÇÃO IDEAL);44;COMERCIAL VERTICAL;1979
7299;AV MARIA COELHO AGUIAR;215;VAGA 008 R 2;;BLOCO H;5804900;1.Compra e venda;30878,14;20/12/2019;;0;11  CARTORIO DE REGISTRO DE IMOVEL;230856;Ativo Predial;233924;320,41;28;23;GARAGEM (UNIDADE AUTÔNOMA) EM EDIFÍCIO EM CONDOMÍNIO DE ESCRITÓRIOS, CONSULTÓRIOS OU MISTO (EXIGE FRAÇÃO IDEAL);44;COMERCIAL VERTICAL;1979
7300;AV MARIA COELHO AGUIAR;215;VAGA 009 R 2;;BLOCO H;5804900;1.Compra e venda;30878,14;20/12/2019;;0;11  CARTORIO DE REGISTRO DE IMOVEL;230857;Ativo Predial;233924;320,41;28;23;GARAGEM (UNIDADE AUTÔNOMA) EM EDIFÍCIO EM CONDOMÍNIO DE ESCRITÓRIOS, CONSULTÓRIOS OU MISTO (EXIGE FRAÇÃO IDEAL);44;COMERCIAL VERTICAL;1979
7301;AV MARIA COELHO AGUIAR;215;VAGA 010 R 2;;BLOCO H;5804900;1.Compra e venda;30878,14;20/12/2019;;0;11  CARTORIO DE REGISTRO DE IMOVEL;230858;Ativo Predial;233924;320,41;28;23;GARAGEM (UNIDADE AUTÔNOMA) EM EDIFÍCIO EM CONDOMÍNIO DE ESCRITÓRIOS, CONSULTÓRIOS OU MISTO (EXIGE FRAÇÃO IDEAL);44;COMERCIAL VERTICAL;1979
7302;AV MARIA COELHO AGUIAR;215;VAGA 011 R 2;;BLOCO H;5804900;1.Compra e venda;30878,14;20/12/2019;;0;11  CARTORIO DE REGISTRO DE IMOVEL;230859;Ativo Predial;233924;320,41;28;23;GARAGEM (UNIDADE AUTÔNOMA) EM EDIFÍCIO EM CONDOMÍNIO DE ESCRITÓRIOS, CONSULTÓRIOS OU MISTO (EXIGE FRAÇÃO IDEAL);44;COMERCIAL VERTICAL;1979
7303;AV MARIA COELHO AGUIAR;215;VAGA 012 R 2;;BLOCO H;5804900;1.Compra e venda;30878,14;20/12/2019;;0;11  CARTORIO DE REGISTRO DE IMOVEL;230860;Ativo Predial;233924;320,41;28;23;GARAGEM (UNIDADE AUTÔNOMA) EM EDIFÍCIO EM CONDOMÍNIO DE ESCRITÓRIOS, CONSULTÓRIOS OU MISTO (EXIGE FRAÇÃO IDEAL);44;COMERCIAL VERTICAL;1979
7304;AV MARIA COELHO AGUIAR;215;VAGA 110 R 2;;BLOCO H;5804900;1.Compra e venda;30878,14;20/12/2019;;0;11  CARTORIO DE REGISTRO DE IMOVEL;230861;Ativo Predial;233924;320,41;28;23;GARAGEM (UNIDADE AUTÔNOMA) EM EDIFÍCIO EM CONDOMÍNIO DE ESCRITÓRIOS, CONSULTÓRIOS OU MISTO (EXIGE FRAÇÃO IDEAL);44;COMERCIAL VERTICAL;1979
7305;AV MARIA COELHO AGUIAR;215;VAGA 111 R 2;;BL H;5804900;1.Compra e venda;30878,14;20/12/2019;;0;11  CARTORIO DE REGISTRO DE IMOVEL;230862;Ativo Predial;233924;320,41;28;43;OUTRAS EDIFICAÇÕES DO TIPO, COM UTILIZAÇÃO MÚLTIPLA;44;COMERCIAL VERTICAL;1979
7306;AV MARIA COELHO AGUIAR;215;VAGA 112 R 2;;BLOCO H;5804900;1.Compra e venda;30878,14;20/12/2019;;0;11  CARTORIO DE REGISTRO DE IMOVEL;230863;Ativo Predial;233924;320,41;28;23;GARAGEM (UNIDADE AUTÔNOMA) EM EDIFÍCIO EM CONDOMÍNIO DE ESCRITÓRIOS, CONSULTÓRIOS OU MISTO (EXIGE FRAÇÃO IDEAL);44;COMERCIAL VERTICAL;1979
7307;AV MARIA COELHO AGUIAR;215;VAGA 113 R 2;;BLOCO H;5804900;1.Compra e venda;30878,14;20/12/2019;;0;11  CARTORIO DE REGISTRO DE IMOVEL;230864;Ativo Predial;233924;320,41;28;23;GARAGEM (UNIDADE AUTÔNOMA) EM EDIFÍCIO EM CONDOMÍNIO DE ESCRITÓRIOS, CONSULTÓRIOS OU MISTO (EXIGE FRAÇÃO IDEAL);44;COMERCIAL VERTICAL;1979
7308;AV MARIA COELHO AGUIAR;215;VAGA 114 R 2;;BLOCO H;5804900;1.Compra e venda;30878,14;20/12/2019;;0;11  CARTORIO DE REGISTRO DE IMOVEL;230865;Ativo Predial;233924;320,41;28;23;GARAGEM (UNIDADE AUTÔNOMA) EM EDIFÍCIO EM CONDOMÍNIO DE ESCRITÓRIOS, CONSULTÓRIOS OU MISTO (EXIGE FRAÇÃO IDEAL);44;COMERCIAL VERTICAL;1979
7309;AV MARIA COELHO AGUIAR;215;VAGA 115 R 2;;BLOCO H;5804900;1.Compra e venda;30878,14;20/12/2019;;0;11  CARTORIO DE REGISTRO DE IMOVEL;230866;Ativo Predial;233924;320,41;28;23;GARAGEM (UNIDADE AUTÔNOMA) EM EDIFÍCIO EM CONDOMÍNIO DE ESCRITÓRIOS, CONSULTÓRIOS OU MISTO (EXIGE FRAÇÃO IDEAL);44;COMERCIAL VERTICAL;1979
7310;AV MARIA COELHO AGUIAR;215;VAGA 116 R 2;;BLOCO H;5804900;1.Compra e venda;30878,14;20/12/2019;;0;11  CARTORIO DE REGISTRO DE IMOVEL;230867;Ativo Predial;233924;320,41;28;23;GARAGEM (UNIDADE AUTÔNOMA) EM EDIFÍCIO EM CONDOMÍNIO DE ESCRITÓRIOS, CONSULTÓRIOS OU MISTO (EXIGE FRAÇÃO IDEAL);44;COMERCIAL VERTICAL;1979
7311;AV MARIA COELHO AGUIAR;215;VAGA 117 R 2;;BLOCO H;5804900;1.Compra e venda;30878,14;20/12/2019;;0;11  CARTORIO DE REGISTRO DE IMOVEL;230868;Ativo Predial;233924;320,41;28;23;GARAGEM (UNIDADE AUTÔNOMA) EM EDIFÍCIO EM CONDOMÍNIO DE ESCRITÓRIOS, CONSULTÓRIOS OU MISTO (EXIGE FRAÇÃO IDEAL);44;COMERCIAL VERTICAL;1979
7312;AV MARIA COELHO AGUIAR;215;VAGA 118 R 2;;BLOCO H;5804900;1.Compra e venda;30878,14;20/12/2019;;0;11  CARTORIO DE REGISTRO DE IMOVEL;230869;Ativo Predial;233924;320,41;28;23;GARAGEM (UNIDADE AUTÔNOMA) EM EDIFÍCIO EM CONDOMÍNIO DE ESCRITÓRIOS, CONSULTÓRIOS OU MISTO (EXIGE FRAÇÃO IDEAL);44;COMERCIAL VERTICAL;1979
7313;AV MARIA COELHO AGUIAR;215;VAGA 119 R 2;;BL. H;5804900;1.Compra e venda;30878,14;20/12/2019;;0;11  CARTORIO DE REGISTRO DE IMOVEL;230870;Ativo Predial;233924;320,41;28;23;GARAGEM (UNIDADE AUTÔNOMA) EM EDIFÍCIO EM CONDOMÍNIO DE ESCRITÓRIOS, CONSULTÓRIOS OU MISTO (EXIGE FRAÇÃO IDEAL);44;COMERCIAL VERTICAL;1979
7314;AV MARIA COELHO AGUIAR;215;VAGA 120 R 2;;BLOCO H;5804900;1.Compra e venda;30878,14;20/12/2019;;0;11  CARTORIO DE REGISTRO DE IMOVEL;230871;Ativo Predial;233924;320,41;28;23;GARAGEM (UNIDADE AUTÔNOMA) EM EDIFÍCIO EM CONDOMÍNIO DE ESCRITÓRIOS, CONSULTÓRIOS OU MISTO (EXIGE FRAÇÃO IDEAL);44;COMERCIAL VERTICAL;1979
7315;AV MARIA COELHO AGUIAR;215;VAGA 010 R 5;;BLOCO H;5804900;1.Compra e venda;33392,57;20/12/2019;;0;11  CARTORIO DE REGISTRO DE IMOVEL;230872;Ativo Predial;233924;320,41;30;23;GARAGEM (UNIDADE AUTÔNOMA) EM EDIFÍCIO EM CONDOMÍNIO DE ESCRITÓRIOS, CONSULTÓRIOS OU MISTO (EXIGE FRAÇÃO IDEAL);44;COMERCIAL VERTICAL;1979
7316;AV MARIA COELHO AGUIAR;215;VAGA 011 R 5;;BLOCO H;5804900;1.Compra e venda;33392,57;20/12/2019;;0;11  CARTORIO DE REGISTRO DE IMOVEL;230873;Ativo Predial;233924;320,41;30;23;GARAGEM (UNIDADE AUTÔNOMA) EM EDIFÍCIO EM CONDOMÍNIO DE ESCRITÓRIOS, CONSULTÓRIOS OU MISTO (EXIGE FRAÇÃO IDEAL);44;COMERCIAL VERTICAL;1979
7317;AV MARIA COELHO AGUIAR;215;VAGA 012 R 5;;BLOCO H;5804900;1.Compra e venda;33392,57;20/12/2019;;0;11  CARTORIO DE REGISTRO DE IMOVEL;230874;Ativo Predial;233924;320,41;30;23;GARAGEM (UNIDADE AUTÔNOMA) EM EDIFÍCIO EM CONDOMÍNIO DE ESCRITÓRIOS, CONSULTÓRIOS OU MISTO (EXIGE FRAÇÃO IDEAL);44;COMERCIAL VERTICAL;1979
7318;AV MARIA COELHO AGUIAR;215;VAGA 013 R 5;;BLOCO H;5804900;1.Compra e venda;33392,57;20/12/2019;;0;11  CARTORIO DE REGISTRO DE IMOVEL;230875;Ativo Predial;233924;320,41;30;23;GARAGEM (UNIDADE AUTÔNOMA) EM EDIFÍCIO EM CONDOMÍNIO DE ESCRITÓRIOS, CONSULTÓRIOS OU MISTO (EXIGE FRAÇÃO IDEAL);44;COMERCIAL VERTICAL;1979
7319;AV MARIA COELHO AGUIAR;215;VAGA 014 R 5;;BLOCO H;5804900;1.Compra e venda;33392,57;20/12/2019;;0;11  CARTORIO DE REGISTRO DE IMOVEL;230876;Ativo Predial;233924;320,41;30;23;GARAGEM (UNIDADE AUTÔNOMA) EM EDIFÍCIO EM CONDOMÍNIO DE ESCRITÓRIOS, CONSULTÓRIOS OU MISTO (EXIGE FRAÇÃO IDEAL);44;COMERCIAL VERTICAL;1979
7320;AV MARIA COELHO AGUIAR;215;ESCRITORIO 0;;BLOCO A;5804900;1.Compra e venda;7087496,28;20/12/2019;;0;11  CARTORIO DE REGISTRO DE IMOVEL;109135;Ativo Predial;233924;320,41;4033;30;ESCRITÓRIO/CONSULTÓRIO EM CONDOMÍNIO (UNID AUTÔNOMA EXIGE FRAÇÃO IDEAL);44;COMERCIAL VERTICAL;1979
7321;AV MARIA COELHO AGUIAR;215;VAGA 086 R 5;;BLOCO H;5804900;1.Compra e venda;33392,57;20/12/2019;;0;11  CARTORIO DE REGISTRO DE IMOVEL;109136;Ativo Predial;233924;320,41;30;23;GARAGEM (UNIDADE AUTÔNOMA) EM EDIFÍCIO EM CONDOMÍNIO DE ESCRITÓRIOS, CONSULTÓRIOS OU MISTO (EXIGE FRAÇÃO IDEAL);44;COMERCIAL VERTICAL;1979
7322;AV MARIA COELHO AGUIAR;215;VAGA 087 R 5;;BLOCO H;5804900;1.Compra e venda;33392,57;20/12/2019;;0;11  CARTORIO DE REGISTRO DE IMOVEL;109137;Ativo Predial;233924;320,41;30;23;GARAGEM (UNIDADE AUTÔNOMA) EM EDIFÍCIO EM CONDOMÍNIO DE ESCRITÓRIOS, CONSULTÓRIOS OU MISTO (EXIGE FRAÇÃO IDEAL);44;COMERCIAL VERTICAL;1979
7323;R LOEFGREN;700;AP 34 E 2 VG;;ED BELLE VUE;4040000;1.Compra e venda;790000;10/12/2019;1.Sistema Financeiro de Habitação;523129,73;14  CARTORIO DE REGISTRO DE IMOVEL;271415;Ativo Predial;1473;40;158;20;APARTAMENTO EM CONDOMÍNIO (EXIGE FRAÇÃO IDEAL);23;RESIDENCIAL VERTICAL;2014
7324;AV MARIA COELHO AGUIAR;215;VAGA 088 R 5;;BLOCO H;5804900;1.Compra e venda;33392,57;20/12/2019;;0;11  CARTORIO DE REGISTRO DE IMOVEL;109138;Ativo Predial;233924;320,41;30;23;GARAGEM (UNIDADE AUTÔNOMA) EM EDIFÍCIO EM CONDOMÍNIO DE ESCRITÓRIOS, CONSULTÓRIOS OU MISTO (EXIGE FRAÇÃO IDEAL);44;COMERCIAL VERTICAL;1979
7325;AV MARIA COELHO AGUIAR;215;VAGA 089 R 5;;BLOCO H;5804900;1.Compra e venda;33392,57;20/12/2019;;0;11  CARTORIO DE REGISTRO DE IMOVEL;109139;Ativo Predial;233924;320,41;30;23;GARAGEM (UNIDADE AUTÔNOMA) EM EDIFÍCIO EM CONDOMÍNIO DE ESCRITÓRIOS, CONSULTÓRIOS OU MISTO (EXIGE FRAÇÃO IDEAL);44;COMERCIAL VERTICAL;1979
7326;AV MARIA COELHO AGUIAR;215;VAGA 090 R 5;;BL. H;5804900;1.Compra e venda;33392,57;20/12/2019;;0;11  CARTORIO DE REGISTRO DE IMOVEL;109140;Ativo Predial;233924;320,41;30;23;GARAGEM (UNIDADE AUTÔNOMA) EM EDIFÍCIO EM CONDOMÍNIO DE ESCRITÓRIOS, CONSULTÓRIOS OU MISTO (EXIGE FRAÇÃO IDEAL);44;COMERCIAL VERTICAL;1979
7327;R SERRA DE BRAGANCA;1555;AP 35 BLOCO ;;EDIFICIO RED TATUAPE;3318000;1.Compra e venda;257971,5;20/12/2019;;0;9  CARTORIO DE REGISTRO DE IMOVEL;256699;Ativo Predial;6300;126;76;20;APARTAMENTO EM CONDOMÍNIO (EXIGE FRAÇÃO IDEAL);23;RESIDENCIAL VERTICAL;2014
7328;R SERRA DE BRAGANCA;1555;AP 113 BLOCO;;EDIFICIO RED TATUAPE;3318000;1.Compra e venda;239457,5;20/12/2019;;0;9  CARTORIO DE REGISTRO DE IMOVEL;256945;Ativo Predial;6300;126;76;20;APARTAMENTO EM CONDOMÍNIO (EXIGE FRAÇÃO IDEAL);23;RESIDENCIAL VERTICAL;2014
7329;AV MARIA COELHO AGUIAR;215;VAGA  091 R ;;BLOCO H;5804900;1.Compra e venda;33392,57;20/12/2019;;0;11  CARTORIO DE REGISTRO DE IMOVEL;109141;Ativo Predial;233924;320,41;30;23;GARAGEM (UNIDADE AUTÔNOMA) EM EDIFÍCIO EM CONDOMÍNIO DE ESCRITÓRIOS, CONSULTÓRIOS OU MISTO (EXIGE FRAÇÃO IDEAL);44;COMERCIAL VERTICAL;1979
7330;R VIRGINIA FERNI;501;AP 34C;CJ HAB JOSE BONIFACIO;C TULIPEIRAS II;8253000;1.Compra e venda;190000;17/12/2019;1.Sistema Financeiro de Habitação;155420;9  CARTORIO DE REGISTRO DE IMOVEL;183840;Ativo Predial;2451;62,73;57;20;APARTAMENTO EM CONDOMÍNIO (EXIGE FRAÇÃO IDEAL);20;RESIDENCIAL VERTICAL;1987
7331;AV MARIA COELHO AGUIAR;215;VAGA 092 R 5;;BLOCO H;5804900;1.Compra e venda;33392,57;20/12/2019;;0;11  CARTORIO DE REGISTRO DE IMOVEL;109142;Ativo Predial;233924;320,41;30;23;GARAGEM (UNIDADE AUTÔNOMA) EM EDIFÍCIO EM CONDOMÍNIO DE ESCRITÓRIOS, CONSULTÓRIOS OU MISTO (EXIGE FRAÇÃO IDEAL);44;COMERCIAL VERTICAL;1979
7332;AV MARIA COELHO AGUIAR;215;VAGA 093 R 5;;BLOCO H;5804900;1.Compra e venda;33392,57;20/12/2019;;0;11  CARTORIO DE REGISTRO DE IMOVEL;109143;Ativo Predial;233924;320,41;30;23;GARAGEM (UNIDADE AUTÔNOMA) EM EDIFÍCIO EM CONDOMÍNIO DE ESCRITÓRIOS, CONSULTÓRIOS OU MISTO (EXIGE FRAÇÃO IDEAL);44;COMERCIAL VERTICAL;1979
7333;R SERRA DE BRAGANCA;1555;AP 136 BLOCO;;EDIFICIO RED TATUAPE;3318000;1.Compra e venda;245345,52;20/12/2019;;0;9  CARTORIO DE REGISTRO DE IMOVEL;256780;Ativo Predial;6300;126;76;20;APARTAMENTO EM CONDOMÍNIO (EXIGE FRAÇÃO IDEAL);23;RESIDENCIAL VERTICAL;2014
7334;AV MARIA COELHO AGUIAR;215;VAGA 094 R 5;;BL. H;5804900;1.Compra e venda;33392,57;20/12/2019;;0;11  CARTORIO DE REGISTRO DE IMOVEL;109144;Ativo Predial;233924;320,41;30;23;GARAGEM (UNIDADE AUTÔNOMA) EM EDIFÍCIO EM CONDOMÍNIO DE ESCRITÓRIOS, CONSULTÓRIOS OU MISTO (EXIGE FRAÇÃO IDEAL);44;COMERCIAL VERTICAL;1979
7335;AV MARIA COELHO AGUIAR;215;VAGA 095 R 5;;BLOCO H;5804900;1.Compra e venda;33392,57;20/12/2019;;0;11  CARTORIO DE REGISTRO DE IMOVEL;109145;Ativo Predial;233924;320,41;30;23;GARAGEM (UNIDADE AUTÔNOMA) EM EDIFÍCIO EM CONDOMÍNIO DE ESCRITÓRIOS, CONSULTÓRIOS OU MISTO (EXIGE FRAÇÃO IDEAL);44;COMERCIAL VERTICAL;1979
7336;AV MARIA COELHO AGUIAR;215;VAGA 096 R 5;;BLOCO H;5804900;1.Compra e venda;33392,57;20/12/2019;;0;11  CARTORIO DE REGISTRO DE IMOVEL;109146;Ativo Predial;233924;320,41;30;23;GARAGEM (UNIDADE AUTÔNOMA) EM EDIFÍCIO EM CONDOMÍNIO DE ESCRITÓRIOS, CONSULTÓRIOS OU MISTO (EXIGE FRAÇÃO IDEAL);44;COMERCIAL VERTICAL;1979
7337;AV MARIA COELHO AGUIAR;215;VAGA 025 R 7;JARDIM SAO LUIS;BLOCO H;5804900;1.Compra e venda;34214,07;20/12/2019;;0;11  CARTORIO DE REGISTRO DE IMOVEL;109147;Ativo Predial;233924;320,41;31;23;GARAGEM (UNIDADE AUTÔNOMA) EM EDIFÍCIO EM CONDOMÍNIO DE ESCRITÓRIOS, CONSULTÓRIOS OU MISTO (EXIGE FRAÇÃO IDEAL);44;COMERCIAL VERTICAL;1979
7338;AV MARIA COELHO AGUIAR;215;VAGA 026 R 7;JARDIM SAO LUIS;BLOCO H;5804900;1.Compra e venda;34214,07;20/12/2019;;0;11  CARTORIO DE REGISTRO DE IMOVEL;109148;Ativo Predial;233924;320,41;31;23;GARAGEM (UNIDADE AUTÔNOMA) EM EDIFÍCIO EM CONDOMÍNIO DE ESCRITÓRIOS, CONSULTÓRIOS OU MISTO (EXIGE FRAÇÃO IDEAL);44;COMERCIAL VERTICAL;1979
7339;R CIRO COSTA;70;AP 1205 E VG;PERDIZES;ED LINEA PERDIZES;5007060;1.Compra e venda;325662,2;20/12/2019;;0;2  CARTORIO DE REGISTRO DE IMOVEL;127820;Ativo Predial;1625;51;76;20;APARTAMENTO EM CONDOMÍNIO (EXIGE FRAÇÃO IDEAL);22;RESIDENCIAL VERTICAL;2015
7340;AV MARIA COELHO AGUIAR;215;VAGA 027 R 7;JARDIM SAO LUIS;BLOCO H;5804900;1.Compra e venda;34214,07;20/12/2019;;0;11  CARTORIO DE REGISTRO DE IMOVEL;109149;Ativo Predial;233924;320,41;31;23;GARAGEM (UNIDADE AUTÔNOMA) EM EDIFÍCIO EM CONDOMÍNIO DE ESCRITÓRIOS, CONSULTÓRIOS OU MISTO (EXIGE FRAÇÃO IDEAL);44;COMERCIAL VERTICAL;1979
7341;AV MARIA COELHO AGUIAR;215;VAGA 028 R 7;JARDIM SAO LUIS;BLOCO H;5804900;1.Compra e venda;34214,07;20/12/2019;;0;11  CARTORIO DE REGISTRO DE IMOVEL;109150;Ativo Predial;233924;320,41;31;23;GARAGEM (UNIDADE AUTÔNOMA) EM EDIFÍCIO EM CONDOMÍNIO DE ESCRITÓRIOS, CONSULTÓRIOS OU MISTO (EXIGE FRAÇÃO IDEAL);44;COMERCIAL VERTICAL;1979
7342;AV MARIA COELHO AGUIAR;215;VAGA 029 R 7;JARDIM SAO LUIS;BLOCO H;5804900;1.Compra e venda;34214,07;20/12/2019;;0;11  CARTORIO DE REGISTRO DE IMOVEL;109151;Ativo Predial;233924;320,41;31;23;GARAGEM (UNIDADE AUTÔNOMA) EM EDIFÍCIO EM CONDOMÍNIO DE ESCRITÓRIOS, CONSULTÓRIOS OU MISTO (EXIGE FRAÇÃO IDEAL);44;COMERCIAL VERTICAL;1979
7343;AV MARIA COELHO AGUIAR;215;VAGA 030 R 7;JARDIM SAO LUIS;BLOCO H;5804900;1.Compra e venda;34214,07;20/12/2019;;0;11  CARTORIO DE REGISTRO DE IMOVEL;109152;Ativo Predial;233924;320,41;31;23;GARAGEM (UNIDADE AUTÔNOMA) EM EDIFÍCIO EM CONDOMÍNIO DE ESCRITÓRIOS, CONSULTÓRIOS OU MISTO (EXIGE FRAÇÃO IDEAL);44;COMERCIAL VERTICAL;1979
7344;AV MARIA COELHO AGUIAR;215;VAGA 031 R 7;JARDIM SAO LUIS;BLOCO H;5804900;1.Compra e venda;34214,07;20/12/2019;;0;11  CARTORIO DE REGISTRO DE IMOVEL;109153;Ativo Predial;233924;320,41;31;23;GARAGEM (UNIDADE AUTÔNOMA) EM EDIFÍCIO EM CONDOMÍNIO DE ESCRITÓRIOS, CONSULTÓRIOS OU MISTO (EXIGE FRAÇÃO IDEAL);44;COMERCIAL VERTICAL;1979
7345;AV MARIA COELHO AGUIAR;215;VAGA 032 R 7;JARDIM SAO LUIS;BLOCO H;5804900;1.Compra e venda;34214,07;20/12/2019;;0;11  CARTORIO DE REGISTRO DE IMOVEL;109154;Ativo Predial;233924;320,41;31;23;GARAGEM (UNIDADE AUTÔNOMA) EM EDIFÍCIO EM CONDOMÍNIO DE ESCRITÓRIOS, CONSULTÓRIOS OU MISTO (EXIGE FRAÇÃO IDEAL);44;COMERCIAL VERTICAL;1979
7346;AV MARIA COELHO AGUIAR;215;VAGA 033 R 7;JARDIM SAO LUIS;BLOCO H;5804900;1.Compra e venda;34214,07;20/12/2019;;0;11  CARTORIO DE REGISTRO DE IMOVEL;109155;Ativo Predial;233924;320,41;31;23;GARAGEM (UNIDADE AUTÔNOMA) EM EDIFÍCIO EM CONDOMÍNIO DE ESCRITÓRIOS, CONSULTÓRIOS OU MISTO (EXIGE FRAÇÃO IDEAL);44;COMERCIAL VERTICAL;1979
7347;AV MARIA COELHO AGUIAR;215;VAGA 034 R 7;JARDIM SAO LUIS;BLOCO H;5804900;1.Compra e venda;34214,07;20/12/2019;;0;11  CARTORIO DE REGISTRO DE IMOVEL;109156;Ativo Predial;233924;320,41;31;23;GARAGEM (UNIDADE AUTÔNOMA) EM EDIFÍCIO EM CONDOMÍNIO DE ESCRITÓRIOS, CONSULTÓRIOS OU MISTO (EXIGE FRAÇÃO IDEAL);44;COMERCIAL VERTICAL;1979
7348;AV MARIA COELHO AGUIAR;215;VAGA 035 R 7;JARDIM SAO LUIS;BLOCO H;5804900;1.Compra e venda;34214,07;20/12/2019;;0;11  CARTORIO DE REGISTRO DE IMOVEL;109157;Ativo Predial;233924;320,41;31;23;GARAGEM (UNIDADE AUTÔNOMA) EM EDIFÍCIO EM CONDOMÍNIO DE ESCRITÓRIOS, CONSULTÓRIOS OU MISTO (EXIGE FRAÇÃO IDEAL);44;COMERCIAL VERTICAL;1979
7349;AV MARIA COELHO AGUIAR;215;VAGA 036 R 7;JARDIM SAO LUIS;BLOCO H;5804900;1.Compra e venda;34214,07;20/12/2019;;0;11  CARTORIO DE REGISTRO DE IMOVEL;109158;Ativo Predial;233924;320,41;31;23;GARAGEM (UNIDADE AUTÔNOMA) EM EDIFÍCIO EM CONDOMÍNIO DE ESCRITÓRIOS, CONSULTÓRIOS OU MISTO (EXIGE FRAÇÃO IDEAL);44;COMERCIAL VERTICAL;1979
7350;R DOIS DE JULHO;740;AP 1018;;NOW STUDIOS IPIRANGA;4215000;1.Compra e venda;232650;20/12/2019;;0;6  CARTORIO DE REGISTRO DE IMOVEL;223276;Ativo Predial;5167;0;61;20;APARTAMENTO EM CONDOMÍNIO (EXIGE FRAÇÃO IDEAL);22;RESIDENCIAL VERTICAL;2016
7351;AV MARIA COELHO AGUIAR;215;VAGA 037 R 7;JARDIM SAO LUIS;BLOCO - H;5804900;1.Compra e venda;34214,07;20/12/2019;;0;11  CARTORIO DE REGISTRO DE IMOVEL;109159;Ativo Predial;233924;320,41;31;23;GARAGEM (UNIDADE AUTÔNOMA) EM EDIFÍCIO EM CONDOMÍNIO DE ESCRITÓRIOS, CONSULTÓRIOS OU MISTO (EXIGE FRAÇÃO IDEAL);44;COMERCIAL VERTICAL;1979
7352;AV MARIA COELHO AGUIAR;215;VAGA 038 R 7;;BLOCO - H;5804900;1.Compra e venda;34214,07;20/12/2019;;0;11  CARTORIO DE REGISTRO DE IMOVEL;109160;Ativo Predial;233924;320,41;31;23;GARAGEM (UNIDADE AUTÔNOMA) EM EDIFÍCIO EM CONDOMÍNIO DE ESCRITÓRIOS, CONSULTÓRIOS OU MISTO (EXIGE FRAÇÃO IDEAL);44;COMERCIAL VERTICAL;1979
7353;AV MARIA COELHO AGUIAR;215;VAGA 39 R 7;;BLOCO - H;5804900;1.Compra e venda;34214,07;20/12/2019;;0;11  CARTORIO DE REGISTRO DE IMOVEL;109161;Ativo Predial;233924;320,41;31;23;GARAGEM (UNIDADE AUTÔNOMA) EM EDIFÍCIO EM CONDOMÍNIO DE ESCRITÓRIOS, CONSULTÓRIOS OU MISTO (EXIGE FRAÇÃO IDEAL);44;COMERCIAL VERTICAL;1979
7354;AV MARIA COELHO AGUIAR;215;VAGA 40 R 7;;BLOCO - H;5804900;1.Compra e venda;34214,07;20/12/2019;;0;11  CARTORIO DE REGISTRO DE IMOVEL;109162;Ativo Predial;233924;320,41;31;23;GARAGEM (UNIDADE AUTÔNOMA) EM EDIFÍCIO EM CONDOMÍNIO DE ESCRITÓRIOS, CONSULTÓRIOS OU MISTO (EXIGE FRAÇÃO IDEAL);44;COMERCIAL VERTICAL;1979
7355;R DOIS DE JULHO;740;AP 212;;NOW STUDIOS IPIRANGA;4215000;1.Compra e venda;300800;20/12/2019;;0;6  CARTORIO DE REGISTRO DE IMOVEL;223118;Ativo Predial;5167;0;61;20;APARTAMENTO EM CONDOMÍNIO (EXIGE FRAÇÃO IDEAL);22;RESIDENCIAL VERTICAL;2016
